Season,RoundNumber,RaceName,Team,Driver,QualifyingPos,RaceFinishPos,RacePoints,TeamStd
2023,1,Bahrain Grand Prix,Mercedes,HAM,7.0,5.0,10.0,Mercedes
2023,1,Bahrain Grand Prix,Aston Martin,STR,8.0,6.0,8.0,Aston Martin/Racing Point/Force India
2023,1,Bahrain Grand Prix,Alpine,OCO,9.0,18.0,0.0,Alpine/Renault
2023,1,Bahrain Grand Prix,Haas F1 Team,HUL,10.0,15.0,0.0,Haas
2023,1,Bahrain Grand Prix,McLaren,NOR,11.0,17.0,0.0,McLaren
2023,1,Bahrain Grand Prix,Alfa Romeo,BOT,12.0,8.0,4.0,Sauber/Alfa Romeo
2023,1,Bahrain Grand Prix,Alfa Romeo,ZHO,13.0,16.0,0.0,Sauber/Alfa Romeo
2023,1,Bahrain Grand Prix,AlphaTauri,TSU,14.0,11.0,0.0,RB/AlphaTauri/Toro Rosso
2023,1,Bahrain Grand Prix,Williams,ALB,15.0,10.0,1.0,Williams
2023,1,Bahrain Grand Prix,Williams,SAR,16.0,12.0,0.0,Williams
2023,1,Bahrain Grand Prix,Haas F1 Team,MAG,17.0,13.0,0.0,Haas
2023,1,Bahrain Grand Prix,McLaren,PIA,18.0,20.0,0.0,McLaren
2023,1,Bahrain Grand Prix,AlphaTauri,DEV,19.0,14.0,0.0,RB/AlphaTauri/Toro Rosso
2023,1,Bahrain Grand Prix,Alpine,GAS,20.0,9.0,2.0,Alpine/Renault
2023,2,Saudi Arabian Grand Prix,Red Bull Racing,PER,1.0,1.0,25.0,Red Bull Racing
2023,2,Saudi Arabian Grand Prix,Ferrari,LEC,2.0,7.0,6.0,Ferrari
2023,2,Saudi Arabian Grand Prix,Aston Martin,ALO,3.0,3.0,15.0,Aston Martin/Racing Point/Force India
2023,2,Saudi Arabian Grand Prix,Mercedes,RUS,4.0,4.0,12.0,Mercedes
2023,2,Saudi Arabian Grand Prix,Ferrari,SAI,5.0,6.0,8.0,Ferrari
2023,2,Saudi Arabian Grand Prix,Aston Martin,STR,6.0,20.0,0.0,Aston Martin/Racing Point/Force India
2023,2,Saudi Arabian Grand Prix,Alpine,OCO,7.0,8.0,4.0,Alpine/Renault
2023,2,Saudi Arabian Grand Prix,Mercedes,HAM,8.0,5.0,10.0,Mercedes
2023,2,Saudi Arabian Grand Prix,McLaren,PIA,9.0,15.0,0.0,McLaren
2023,2,Saudi Arabian Grand Prix,Alpine,GAS,10.0,9.0,2.0,Alpine/Renault
2023,2,Saudi Arabian Grand Prix,Haas F1 Team,HUL,11.0,12.0,0.0,Haas
2023,2,Saudi Arabian Grand Prix,Alfa Romeo,ZHO,12.0,13.0,0.0,Sauber/Alfa Romeo
2023,2,Saudi Arabian Grand Prix,Haas F1 Team,MAG,13.0,10.0,1.0,Haas
2023,2,Saudi Arabian Grand Prix,Alfa Romeo,BOT,14.0,18.0,0.0,Sauber/Alfa Romeo
2023,2,Saudi Arabian Grand Prix,Red Bull Racing,VER,15.0,2.0,19.0,Red Bull Racing
2023,2,Saudi Arabian Grand Prix,AlphaTauri,TSU,16.0,11.0,0.0,RB/AlphaTauri/Toro Rosso
2023,2,Saudi Arabian Grand Prix,Williams,ALB,17.0,19.0,0.0,Williams
2023,2,Saudi Arabian Grand Prix,AlphaTauri,DEV,18.0,14.0,0.0,RB/AlphaTauri/Toro Rosso
2023,2,Saudi Arabian Grand Prix,McLaren,NOR,19.0,17.0,0.0,McLaren
2023,2,Saudi Arabian Grand Prix,Williams,SAR,20.0,16.0,0.0,Williams
2023,3,Australian Grand Prix,Red Bull Racing,VER,1.0,1.0,25.0,Red Bull Racing
2023,3,Australian Grand Prix,Mercedes,RUS,2.0,18.0,0.0,Mercedes
2023,3,Australian Grand Prix,Mercedes,HAM,3.0,2.0,18.0,Mercedes
2023,3,Australian Grand Prix,Aston Martin,ALO,4.0,3.0,15.0,Aston Martin/Racing Point/Force India
2023,3,Australian Grand Prix,Ferrari,SAI,5.0,12.0,0.0,Ferrari
2023,3,Australian Grand Prix,Aston Martin,STR,6.0,4.0,12.0,Aston Martin/Racing Point/Force India
2023,3,Australian Grand Prix,Ferrari,LEC,7.0,20.0,0.0,Ferrari
2023,3,Australian Grand Prix,Williams,ALB,8.0,19.0,0.0,Williams
2023,3,Australian Grand Prix,Alpine,GAS,9.0,13.0,0.0,Alpine/Renault
2023,3,Australian Grand Prix,Haas F1 Team,HUL,10.0,7.0,6.0,Haas
2023,3,Australian Grand Prix,Alpine,OCO,11.0,14.0,0.0,Alpine/Renault
2023,3,Australian Grand Prix,AlphaTauri,TSU,12.0,10.0,1.0,RB/AlphaTauri/Toro Rosso
2023,3,Australian Grand Prix,McLaren,NOR,13.0,6.0,8.0,McLaren
2023,3,Australian Grand Prix,Haas F1 Team,MAG,14.0,17.0,0.0,Haas
2023,3,Australian Grand Prix,AlphaTauri,DEV,15.0,15.0,0.0,RB/AlphaTauri/Toro Rosso
2023,3,Australian Grand Prix,McLaren,PIA,16.0,8.0,4.0,McLaren
2023,3,Australian Grand Prix,Alfa Romeo,ZHO,17.0,9.0,2.0,Sauber/Alfa Romeo
2023,3,Australian Grand Prix,Williams,SAR,18.0,16.0,0.0,Williams
2023,3,Australian Grand Prix,Alfa Romeo,BOT,19.0,11.0,0.0,Sauber/Alfa Romeo
2023,3,Australian Grand Prix,Red Bull Racing,PER,20.0,5.0,11.0,Red Bull Racing
2023,4,Azerbaijan Grand Prix,Ferrari,LEC,1.0,3.0,15.0,Ferrari
2023,4,Azerbaijan Grand Prix,Red Bull Racing,VER,2.0,2.0,18.0,Red Bull Racing
2023,4,Azerbaijan Grand Prix,Red Bull Racing,PER,3.0,1.0,25.0,Red Bull Racing
2023,4,Azerbaijan Grand Prix,Ferrari,SAI,4.0,5.0,10.0,Ferrari
2023,4,Azerbaijan Grand Prix,Mercedes,HAM,5.0,6.0,8.0,Mercedes
2023,4,Azerbaijan Grand Prix,Aston Martin,ALO,6.0,4.0,12.0,Aston Martin/Racing Point/Force India
2023,4,Azerbaijan Grand Prix,McLaren,NOR,7.0,9.0,2.0,McLaren
2023,4,Azerbaijan Grand Prix,AlphaTauri,TSU,8.0,10.0,1.0,RB/AlphaTauri/Toro Rosso
2023,4,Azerbaijan Grand Prix,Aston Martin,STR,9.0,7.0,6.0,Aston Martin/Racing Point/Force India
2023,4,Azerbaijan Grand Prix,McLaren,PIA,10.0,11.0,0.0,McLaren
2023,4,Azerbaijan Grand Prix,Mercedes,RUS,11.0,8.0,5.0,Mercedes
2023,4,Azerbaijan Grand Prix,Alpine,OCO,12.0,15.0,0.0,Alpine/Renault
2023,4,Azerbaijan Grand Prix,Williams,ALB,13.0,12.0,0.0,Williams
2023,4,Azerbaijan Grand Prix,Alfa Romeo,BOT,14.0,18.0,0.0,Sauber/Alfa Romeo
2023,4,Azerbaijan Grand Prix,Williams,SAR,15.0,16.0,0.0,Williams
2023,4,Azerbaijan Grand Prix,Alfa Romeo,ZHO,16.0,19.0,0.0,Sauber/Alfa Romeo
2023,4,Azerbaijan Grand Prix,Haas F1 Team,HUL,17.0,17.0,0.0,Haas
2023,4,Azerbaijan Grand Prix,Haas F1 Team,MAG,18.0,13.0,0.0,Haas
2023,4,Azerbaijan Grand Prix,Alpine,GAS,19.0,14.0,0.0,Alpine/Renault
2023,4,Azerbaijan Grand Prix,AlphaTauri,DEV,20.0,20.0,0.0,RB/AlphaTauri/Toro Rosso
2023,5,Miami Grand Prix,Red Bull Racing,PER,1.0,2.0,18.0,Red Bull Racing
2023,5,Miami Grand Prix,Aston Martin,ALO,2.0,3.0,15.0,Aston Martin/Racing Point/Force India
2023,5,Miami Grand Prix,Ferrari,SAI,3.0,5.0,10.0,Ferrari
2023,5,Miami Grand Prix,Haas F1 Team,MAG,4.0,10.0,1.0,Haas
2023,5,Miami Grand Prix,Alpine,GAS,5.0,8.0,4.0,Alpine/Renault
2023,5,Miami Grand Prix,Mercedes,RUS,6.0,4.0,12.0,Mercedes
2023,5,Miami Grand Prix,Ferrari,LEC,7.0,7.0,6.0,Ferrari
2023,5,Miami Grand Prix,Alpine,OCO,8.0,9.0,2.0,Alpine/Renault
2023,5,Miami Grand Prix,Red Bull Racing,VER,9.0,1.0,26.0,Red Bull Racing
2023,5,Miami Grand Prix,Alfa Romeo,BOT,10.0,13.0,0.0,Sauber/Alfa Romeo
2023,5,Miami Grand Prix,Williams,ALB,11.0,14.0,0.0,Williams
2023,5,Miami Grand Prix,Haas F1 Team,HUL,12.0,15.0,0.0,Haas
2023,5,Miami Grand Prix,Mercedes,HAM,13.0,6.0,8.0,Mercedes
2023,5,Miami Grand Prix,Alfa Romeo,ZHO,14.0,16.0,0.0,Sauber/Alfa Romeo
2023,5,Miami Grand Prix,AlphaTauri,DEV,15.0,18.0,0.0,RB/AlphaTauri/Toro Rosso
2023,5,Miami Grand Prix,McLaren,NOR,16.0,17.0,0.0,McLaren
2023,5,Miami Grand Prix,AlphaTauri,TSU,17.0,11.0,0.0,RB/AlphaTauri/Toro Rosso
2023,5,Miami Grand Prix,Aston Martin,STR,18.0,12.0,0.0,Aston Martin/Racing Point/Force India
2023,5,Miami Grand Prix,McLaren,PIA,19.0,19.0,0.0,McLaren
2023,5,Miami Grand Prix,Williams,SAR,20.0,20.0,0.0,Williams
2023,6,Monaco Grand Prix,Red Bull Racing,VER,1.0,1.0,25.0,Red Bull Racing
2023,6,Monaco Grand Prix,Aston Martin,ALO,2.0,2.0,18.0,Aston Martin/Racing Point/Force India
2023,6,Monaco Grand Prix,Ferrari,LEC,3.0,6.0,8.0,Ferrari
2023,6,Monaco Grand Prix,Alpine,OCO,4.0,3.0,15.0,Alpine/Renault
2023,6,Monaco Grand Prix,Ferrari,SAI,5.0,8.0,4.0,Ferrari
2023,6,Monaco Grand Prix,Mercedes,HAM,6.0,4.0,13.0,Mercedes
2023,6,Monaco Grand Prix,Alpine,GAS,7.0,7.0,6.0,Alpine/Renault
2023,6,Monaco Grand Prix,Mercedes,RUS,8.0,5.0,10.0,Mercedes
2023,6,Monaco Grand Prix,AlphaTauri,TSU,9.0,15.0,0.0,RB/AlphaTauri/Toro Rosso
2023,6,Monaco Grand Prix,McLaren,NOR,10.0,9.0,2.0,McLaren
2023,6,Monaco Grand Prix,McLaren,PIA,11.0,10.0,1.0,McLaren
2023,6,Monaco Grand Prix,AlphaTauri,DEV,12.0,12.0,0.0,RB/AlphaTauri/Toro Rosso
2023,6,Monaco Grand Prix,Williams,ALB,13.0,14.0,0.0,Williams
2023,6,Monaco Grand Prix,Aston Martin,STR,14.0,20.0,0.0,Aston Martin/Racing Point/Force India
2023,6,Monaco Grand Prix,Alfa Romeo,BOT,15.0,11.0,0.0,Sauber/Alfa Romeo
2023,6,Monaco Grand Prix,Williams,SAR,16.0,18.0,0.0,Williams
2023,6,Monaco Grand Prix,Haas F1 Team,MAG,17.0,19.0,0.0,Haas
2023,6,Monaco Grand Prix,Haas F1 Team,HUL,18.0,17.0,0.0,Haas
2023,6,Monaco Grand Prix,Alfa Romeo,ZHO,19.0,13.0,0.0,Sauber/Alfa Romeo
2023,6,Monaco Grand Prix,Red Bull Racing,PER,20.0,16.0,0.0,Red Bull Racing
2023,7,Spanish Grand Prix,Red Bull Racing,VER,1.0,1.0,26.0,Red Bull Racing
2023,7,Spanish Grand Prix,Ferrari,SAI,2.0,5.0,10.0,Ferrari
2023,7,Spanish Grand Prix,McLaren,NOR,3.0,17.0,0.0,McLaren
2023,7,Spanish Grand Prix,Alpine,GAS,4.0,10.0,1.0,Alpine/Renault
2023,7,Spanish Grand Prix,Mercedes,HAM,5.0,2.0,18.0,Mercedes
2023,7,Spanish Grand Prix,Aston Martin,STR,6.0,6.0,8.0,Aston Martin/Racing Point/Force India
2023,7,Spanish Grand Prix,Alpine,OCO,7.0,8.0,4.0,Alpine/Renault
2023,7,Spanish Grand Prix,Haas F1 Team,HUL,8.0,15.0,0.0,Haas
2023,7,Spanish Grand Prix,Aston Martin,ALO,9.0,7.0,6.0,Aston Martin/Racing Point/Force India
2023,7,Spanish Grand Prix,McLaren,PIA,10.0,13.0,0.0,McLaren
2023,7,Spanish Grand Prix,Red Bull Racing,PER,11.0,4.0,12.0,Red Bull Racing
2023,7,Spanish Grand Prix,Mercedes,RUS,12.0,3.0,15.0,Mercedes
2023,7,Spanish Grand Prix,Alfa Romeo,ZHO,13.0,9.0,2.0,Sauber/Alfa Romeo
2023,7,Spanish Grand Prix,AlphaTauri,DEV,14.0,14.0,0.0,RB/AlphaTauri/Toro Rosso
2023,7,Spanish Grand Prix,AlphaTauri,TSU,15.0,12.0,0.0,RB/AlphaTauri/Toro Rosso
2023,7,Spanish Grand Prix,Alfa Romeo,BOT,16.0,19.0,0.0,Sauber/Alfa Romeo
2023,7,Spanish Grand Prix,Haas F1 Team,MAG,17.0,18.0,0.0,Haas
2023,7,Spanish Grand Prix,Williams,ALB,18.0,16.0,0.0,Williams
2023,7,Spanish Grand Prix,Ferrari,LEC,19.0,11.0,0.0,Ferrari
2023,7,Spanish Grand Prix,Williams,SAR,20.0,20.0,0.0,Williams
2023,8,Canadian Grand Prix,Red Bull Racing,VER,1.0,1.0,25.0,Red Bull Racing
2023,8,Canadian Grand Prix,Haas F1 Team,HUL,2.0,15.0,0.0,Haas
2023,8,Canadian Grand Prix,Aston Martin,ALO,3.0,2.0,18.0,Aston Martin/Racing Point/Force India
2023,8,Canadian Grand Prix,Mercedes,HAM,4.0,3.0,15.0,Mercedes
2023,8,Canadian Grand Prix,Mercedes,RUS,5.0,19.0,0.0,Mercedes
2023,8,Canadian Grand Prix,Alpine,OCO,6.0,8.0,4.0,Alpine/Renault
2023,8,Canadian Grand Prix,McLaren,NOR,7.0,13.0,0.0,McLaren
2023,8,Canadian Grand Prix,Ferrari,SAI,8.0,5.0,10.0,Ferrari
2023,8,Canadian Grand Prix,McLaren,PIA,9.0,11.0,0.0,McLaren
2023,8,Canadian Grand Prix,Williams,ALB,10.0,7.0,6.0,Williams
2023,8,Canadian Grand Prix,Ferrari,LEC,11.0,4.0,12.0,Ferrari
2023,8,Canadian Grand Prix,Red Bull Racing,PER,12.0,6.0,9.0,Red Bull Racing
2023,8,Canadian Grand Prix,Aston Martin,STR,13.0,9.0,2.0,Aston Martin/Racing Point/Force India
2023,8,Canadian Grand Prix,Haas F1 Team,MAG,14.0,17.0,0.0,Haas
2023,8,Canadian Grand Prix,Alfa Romeo,BOT,15.0,10.0,1.0,Sauber/Alfa Romeo
2023,8,Canadian Grand Prix,AlphaTauri,TSU,16.0,14.0,0.0,RB/AlphaTauri/Toro Rosso
2023,8,Canadian Grand Prix,Alpine,GAS,17.0,12.0,0.0,Alpine/Renault
2023,8,Canadian Grand Prix,AlphaTauri,DEV,18.0,18.0,0.0,RB/AlphaTauri/Toro Rosso
2023,8,Canadian Grand Prix,Williams,SAR,19.0,20.0,0.0,Williams
2023,8,Canadian Grand Prix,Alfa Romeo,ZHO,20.0,16.0,0.0,Sauber/Alfa Romeo
2023,9,Austrian Grand Prix,Red Bull Racing,VER,1.0,1.0,26.0,Red Bull Racing
2023,9,Austrian Grand Prix,Ferrari,LEC,2.0,2.0,18.0,Ferrari
2023,9,Austrian Grand Prix,Ferrari,SAI,3.0,6.0,8.0,Ferrari
2023,9,Austrian Grand Prix,McLaren,NOR,4.0,4.0,12.0,McLaren
2023,9,Austrian Grand Prix,Mercedes,HAM,5.0,8.0,4.0,Mercedes
2023,9,Austrian Grand Prix,Aston Martin,STR,6.0,9.0,2.0,Aston Martin/Racing Point/Force India
2023,9,Austrian Grand Prix,Aston Martin,ALO,7.0,5.0,10.0,Aston Martin/Racing Point/Force India
2023,9,Austrian Grand Prix,Haas F1 Team,HUL,8.0,20.0,0.0,Haas
2023,9,Austrian Grand Prix,Alpine,GAS,9.0,10.0,1.0,Alpine/Renault
2023,9,Austrian Grand Prix,Williams,ALB,10.0,11.0,0.0,Williams
2023,9,Austrian Grand Prix,Mercedes,RUS,11.0,7.0,6.0,Mercedes
2023,9,Austrian Grand Prix,Alpine,OCO,12.0,14.0,0.0,Alpine/Renault
2023,9,Austrian Grand Prix,McLaren,PIA,13.0,16.0,0.0,McLaren
2023,9,Austrian Grand Prix,Alfa Romeo,BOT,14.0,15.0,0.0,Sauber/Alfa Romeo
2023,9,Austrian Grand Prix,Red Bull Racing,PER,15.0,3.0,15.0,Red Bull Racing
2023,9,Austrian Grand Prix,AlphaTauri,TSU,16.0,19.0,0.0,RB/AlphaTauri/Toro Rosso
2023,9,Austrian Grand Prix,Alfa Romeo,ZHO,17.0,12.0,0.0,Sauber/Alfa Romeo
2023,9,Austrian Grand Prix,Williams,SAR,18.0,13.0,0.0,Williams
2023,9,Austrian Grand Prix,Haas F1 Team,MAG,19.0,18.0,0.0,Haas
2023,9,Austrian Grand Prix,AlphaTauri,DEV,20.0,17.0,0.0,RB/AlphaTauri/Toro Rosso
2023,10,British Grand Prix,Red Bull Racing,VER,1.0,1.0,26.0,Red Bull Racing
2023,10,British Grand Prix,McLaren,NOR,2.0,2.0,18.0,McLaren
2023,10,British Grand Prix,McLaren,PIA,3.0,4.0,12.0,McLaren
2023,10,British Grand Prix,Ferrari,LEC,4.0,9.0,2.0,Ferrari
2023,10,British Grand Prix,Ferrari,SAI,5.0,10.0,1.0,Ferrari
2023,10,British Grand Prix,Mercedes,RUS,6.0,5.0,10.0,Mercedes
2023,10,British Grand Prix,Mercedes,HAM,7.0,3.0,15.0,Mercedes
2023,10,British Grand Prix,Williams,ALB,8.0,8.0,4.0,Williams
2023,10,British Grand Prix,Aston Martin,ALO,9.0,7.0,6.0,Aston Martin/Racing Point/Force India
2023,10,British Grand Prix,Alpine,GAS,10.0,18.0,0.0,Alpine/Renault
2023,10,British Grand Prix,Haas F1 Team,HUL,11.0,13.0,0.0,Haas
2023,10,British Grand Prix,Aston Martin,STR,12.0,14.0,0.0,Aston Martin/Racing Point/Force India
2023,10,British Grand Prix,Alpine,OCO,13.0,20.0,0.0,Alpine/Renault
2023,10,British Grand Prix,Williams,SAR,14.0,11.0,0.0,Williams
2023,10,British Grand Prix,Alfa Romeo,BOT,15.0,12.0,0.0,Sauber/Alfa Romeo
2023,10,British Grand Prix,Red Bull Racing,PER,15.0,6.0,8.0,Red Bull Racing
2023,10,British Grand Prix,AlphaTauri,TSU,16.0,16.0,0.0,RB/AlphaTauri/Toro Rosso
2023,10,British Grand Prix,Alfa Romeo,ZHO,17.0,15.0,0.0,Sauber/Alfa Romeo
2023,10,British Grand Prix,AlphaTauri,DEV,18.0,17.0,0.0,RB/AlphaTauri/Toro Rosso
2023,10,British Grand Prix,Haas F1 Team,MAG,19.0,19.0,0.0,Haas
2023,11,Hungarian Grand Prix,Mercedes,HAM,1.0,4.0,12.0,Mercedes
2023,11,Hungarian Grand Prix,Red Bull Racing,VER,2.0,1.0,26.0,Red Bull Racing
2023,11,Hungarian Grand Prix,McLaren,NOR,3.0,2.0,18.0,McLaren
2023,11,Hungarian Grand Prix,McLaren,PIA,4.0,5.0,10.0,McLaren
2023,11,Hungarian Grand Prix,Alfa Romeo,ZHO,5.0,16.0,0.0,Sauber/Alfa Romeo
2023,11,Hungarian Grand Prix,Ferrari,LEC,6.0,7.0,6.0,Ferrari
2023,11,Hungarian Grand Prix,Alfa Romeo,BOT,7.0,12.0,0.0,Sauber/Alfa Romeo
2023,11,Hungarian Grand Prix,Aston Martin,ALO,8.0,9.0,2.0,Aston Martin/Racing Point/Force India
2023,11,Hungarian Grand Prix,Red Bull Racing,PER,9.0,3.0,15.0,Red Bull Racing
2023,11,Hungarian Grand Prix,Haas F1 Team,HUL,10.0,14.0,0.0,Haas
2023,11,Hungarian Grand Prix,Ferrari,SAI,11.0,8.0,4.0,Ferrari
2023,11,Hungarian Grand Prix,Alpine,OCO,12.0,19.0,0.0,Alpine/Renault
2023,11,Hungarian Grand Prix,AlphaTauri,RIC,13.0,13.0,0.0,RB/AlphaTauri/Toro Rosso
2023,11,Hungarian Grand Prix,Aston Martin,STR,14.0,10.0,1.0,Aston Martin/Racing Point/Force India
2023,11,Hungarian Grand Prix,Alpine,GAS,15.0,20.0,0.0,Alpine/Renault
2023,11,Hungarian Grand Prix,Williams,ALB,16.0,11.0,0.0,Williams
2023,11,Hungarian Grand Prix,AlphaTauri,TSU,17.0,15.0,0.0,RB/AlphaTauri/Toro Rosso
2023,11,Hungarian Grand Prix,Mercedes,RUS,18.0,6.0,8.0,Mercedes
2023,11,Hungarian Grand Prix,Haas F1 Team,MAG,19.0,17.0,0.0,Haas
2023,11,Hungarian Grand Prix,Williams,SAR,20.0,18.0,0.0,Williams
2023,12,Belgian Grand Prix,Red Bull Racing,VER,1.0,1.0,25.0,Red Bull Racing
2023,12,Belgian Grand Prix,Ferrari,LEC,2.0,3.0,15.0,Ferrari
2023,12,Belgian Grand Prix,Red Bull Racing,PER,3.0,2.0,18.0,Red Bull Racing
2023,12,Belgian Grand Prix,Mercedes,HAM,4.0,4.0,13.0,Mercedes
2023,12,Belgian Grand Prix,Ferrari,SAI,5.0,19.0,0.0,Ferrari
2023,12,Belgian Grand Prix,McLaren,PIA,6.0,20.0,0.0,McLaren
2023,12,Belgian Grand Prix,McLaren,NOR,7.0,7.0,6.0,McLaren
2023,12,Belgian Grand Prix,Mercedes,RUS,8.0,6.0,8.0,Mercedes
2023,12,Belgian Grand Prix,Aston Martin,ALO,9.0,5.0,10.0,Aston Martin/Racing Point/Force India
2023,12,Belgian Grand Prix,Aston Martin,STR,10.0,9.0,2.0,Aston Martin/Racing Point/Force India
2023,12,Belgian Grand Prix,AlphaTauri,TSU,11.0,10.0,1.0,RB/AlphaTauri/Toro Rosso
2023,12,Belgian Grand Prix,Alpine,GAS,12.0,11.0,0.0,Alpine/Renault
2023,12,Belgian Grand Prix,Haas F1 Team,MAG,13.0,15.0,0.0,Haas
2023,12,Belgian Grand Prix,Alfa Romeo,BOT,14.0,12.0,0.0,Sauber/Alfa Romeo
2023,12,Belgian Grand Prix,Alpine,OCO,15.0,8.0,4.0,Alpine/Renault
2023,12,Belgian Grand Prix,Williams,ALB,16.0,14.0,0.0,Williams
2023,12,Belgian Grand Prix,Alfa Romeo,ZHO,17.0,13.0,0.0,Sauber/Alfa Romeo
2023,12,Belgian Grand Prix,Williams,SAR,18.0,17.0,0.0,Williams
2023,12,Belgian Grand Prix,AlphaTauri,RIC,19.0,16.0,0.0,RB/AlphaTauri/Toro Rosso
2023,12,Belgian Grand Prix,Haas F1 Team,HUL,20.0,18.0,0.0,Haas
2023,13,Dutch Grand Prix,Red Bull Racing,VER,1.0,1.0,25.0,Red Bull Racing
2023,13,Dutch Grand Prix,McLaren,NOR,2.0,7.0,6.0,McLaren
2023,13,Dutch Grand Prix,Mercedes,RUS,3.0,17.0,0.0,Mercedes
2023,13,Dutch Grand Prix,Williams,ALB,4.0,8.0,4.0,Williams
2023,13,Dutch Grand Prix,Aston Martin,ALO,5.0,2.0,19.0,Aston Martin/Racing Point/Force India
2023,13,Dutch Grand Prix,Ferrari,SAI,6.0,5.0,10.0,Ferrari
2023,13,Dutch Grand Prix,Red Bull Racing,PER,7.0,4.0,12.0,Red Bull Racing
2023,13,Dutch Grand Prix,McLaren,PIA,8.0,9.0,2.0,McLaren
2023,13,Dutch Grand Prix,Ferrari,LEC,9.0,19.0,0.0,Ferrari
2023,13,Dutch Grand Prix,Williams,SAR,10.0,20.0,0.0,Williams
2023,13,Dutch Grand Prix,Aston Martin,STR,11.0,11.0,0.0,Aston Martin/Racing Point/Force India
2023,13,Dutch Grand Prix,Alpine,GAS,12.0,3.0,15.0,Alpine/Renault
2023,13,Dutch Grand Prix,Mercedes,HAM,13.0,6.0,8.0,Mercedes
2023,13,Dutch Grand Prix,AlphaTauri,TSU,14.0,15.0,0.0,RB/AlphaTauri/Toro Rosso
2023,13,Dutch Grand Prix,Haas F1 Team,HUL,15.0,12.0,0.0,Haas
2023,13,Dutch Grand Prix,Alfa Romeo,ZHO,16.0,18.0,0.0,Sauber/Alfa Romeo
2023,13,Dutch Grand Prix,Alpine,OCO,17.0,10.0,1.0,Alpine/Renault
2023,13,Dutch Grand Prix,Haas F1 Team,MAG,18.0,16.0,0.0,Haas
2023,13,Dutch Grand Prix,Alfa Romeo,BOT,19.0,14.0,0.0,Sauber/Alfa Romeo
2023,13,Dutch Grand Prix,AlphaTauri,LAW,20.0,13.0,0.0,RB/AlphaTauri/Toro Rosso
2023,14,Italian Grand Prix,Ferrari,SAI,1.0,3.0,15.0,Ferrari
2023,14,Italian Grand Prix,Red Bull Racing,VER,2.0,1.0,25.0,Red Bull Racing
2023,14,Italian Grand Prix,Ferrari,LEC,3.0,4.0,12.0,Ferrari
2023,14,Italian Grand Prix,Mercedes,RUS,4.0,5.0,10.0,Mercedes
2023,14,Italian Grand Prix,Red Bull Racing,PER,5.0,2.0,18.0,Red Bull Racing
2023,14,Italian Grand Prix,Williams,ALB,6.0,7.0,6.0,Williams
2023,14,Italian Grand Prix,McLaren,PIA,7.0,12.0,0.0,McLaren
2023,14,Italian Grand Prix,Mercedes,HAM,8.0,6.0,8.0,Mercedes
2023,14,Italian Grand Prix,McLaren,NOR,9.0,8.0,4.0,McLaren
2023,14,Italian Grand Prix,Aston Martin,ALO,10.0,9.0,2.0,Aston Martin/Racing Point/Force India
2023,14,Italian Grand Prix,AlphaTauri,TSU,11.0,20.0,0.0,RB/AlphaTauri/Toro Rosso
2023,14,Italian Grand Prix,AlphaTauri,LAW,12.0,11.0,0.0,RB/AlphaTauri/Toro Rosso
2023,14,Italian Grand Prix,Haas F1 Team,HUL,13.0,17.0,0.0,Haas
2023,14,Italian Grand Prix,Alfa Romeo,BOT,14.0,10.0,1.0,Sauber/Alfa Romeo
2023,14,Italian Grand Prix,Williams,SAR,15.0,13.0,0.0,Williams
2023,14,Italian Grand Prix,Alfa Romeo,ZHO,16.0,14.0,0.0,Sauber/Alfa Romeo
2023,14,Italian Grand Prix,Alpine,GAS,17.0,15.0,0.0,Alpine/Renault
2023,14,Italian Grand Prix,Alpine,OCO,18.0,19.0,0.0,Alpine/Renault
2023,14,Italian Grand Prix,Haas F1 Team,MAG,19.0,18.0,0.0,Haas
2023,14,Italian Grand Prix,Aston Martin,STR,20.0,16.0,0.0,Aston Martin/Racing Point/Force India
2023,15,Singapore Grand Prix,Ferrari,SAI,1.0,1.0,25.0,Ferrari
2023,15,Singapore Grand Prix,Mercedes,RUS,2.0,16.0,0.0,Mercedes
2023,15,Singapore Grand Prix,Ferrari,LEC,3.0,4.0,12.0,Ferrari
2023,15,Singapore Grand Prix,McLaren,NOR,4.0,2.0,18.0,McLaren
2023,15,Singapore Grand Prix,Mercedes,HAM,5.0,3.0,16.0,Mercedes
2023,15,Singapore Grand Prix,Haas F1 Team,MAG,6.0,10.0,1.0,Haas
2023,15,Singapore Grand Prix,Aston Martin,ALO,7.0,15.0,0.0,Aston Martin/Racing Point/Force India
2023,15,Singapore Grand Prix,Alpine,OCO,8.0,18.0,0.0,Alpine/Renault
2023,15,Singapore Grand Prix,Haas F1 Team,HUL,9.0,13.0,0.0,Haas
2023,15,Singapore Grand Prix,AlphaTauri,LAW,10.0,9.0,2.0,RB/AlphaTauri/Toro Rosso
2023,15,Singapore Grand Prix,Red Bull Racing,VER,11.0,5.0,10.0,Red Bull Racing
2023,15,Singapore Grand Prix,Alpine,GAS,12.0,6.0,8.0,Alpine/Renault
2023,15,Singapore Grand Prix,Red Bull Racing,PER,13.0,8.0,4.0,Red Bull Racing
2023,15,Singapore Grand Prix,Williams,ALB,14.0,11.0,0.0,Williams
2023,15,Singapore Grand Prix,AlphaTauri,TSU,15.0,19.0,0.0,RB/AlphaTauri/Toro Rosso
